Make,Model,Model Year,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Clear,Snow,Cloudy,Fog/Smoke,Rain,Severe Wind,Injuries,Passengers Belted
Jaguar,I-Pace,2021,August 2022,17:05,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,23:30,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,August 2022,12:23,Chandler,AZ ,Parking Lot,Dry,No Unusual Conditions,10.0,Daylight,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,August 2022,11:03,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,August 2022,12:31,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,August 2022,17:55,Miami Beach,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,August 2022,12:31,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,August 2022,17:55,Miami Beach,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,August 2022,03:53,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,August 2022,07:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,August 2022,21:01,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,August 2022,03:53,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,August 2022,07:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,13:13,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,0
Kenworth Motor Truck Co,T680,2022,August 2022,18:00,Palmer,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,September 2022,13:13,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,0
Cruise,AV,2022,September 2022,18:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2022,September 2022,18:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
LExus,RX450H,2020,August 2022,16:15,Arlington,TX ,Intersection,Dry,Work Zone,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,September 2022,11:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,August 2022,21:20,Las Vegas,CA ,Parking Lot,Dry,No Unusual Conditions,,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2022,September 2022,18:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,September 2022,11:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2022,September 2022,18:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Toyota,Highlander,2019,August 2022,17:21,Menlo Park,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Ligier Group,EZ10 Gen 3,2019,August 2022,16:23,Rochester,MN ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,August 2022,21:20,Las Vegas,CA ,Parking Lot,Dry,No Unusual Conditions,,Dark - Lighted,1,0,0,0,0,0,0,1
Kenworth Motor Truck Co,T680,2022,August 2022,18:00,Palmer,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,03:09,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2019,August 2022,17:21,Menlo Park,CA ,Street,Dry,Unknown,,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,August 2022,03:09,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Ligier,EZ10 Gen 3,2019,August 2022,16:23,Rochester,MN ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Kenworth,T680,2022,August 2022,18:00,Palmer,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Kenworth Motor Truck Co,T680,2022,August 2022,18:00,Palmer,TX ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,10:08,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,06:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,02:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,July 2022,02:50,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,0,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,June 2022,16:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Chrysler,Pacifica,2017,August 2022,10:25,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,June 2022,16:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,July 2022,22:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,July 2022,01:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,July 2022,02:57,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,July 2022,00:27,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,0
Chrysler,Pacifica,2017,August 2022,10:25,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Chrysler,Pacifica,2017,July 2022,02:50,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,0,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,July 2022,02:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,May 2022,16:11,Arlington,TX ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,July 2022,00:27,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted,0,0,0,0,1,0,0,0
Cruise,AV,2020,July 2022,01:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,July 2022,22:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,July 2022,02:57,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Jaguar,I-Pace,2021,July 2022,23:23,San Francisco,CA ,Street,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,06:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,10:08,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,0,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,August 2022,03:09,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,July 2022,14:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,August 2022,03:09,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Freightliner,Cascadia,2021,July 2022,12:39,Santa Rosa,NM ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
FREIGHTLINER,CASCADIA,2021,July 2022,12:39,Santa Rosa,NM ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Daylight,1,0,0,0,0,0,0,1
Chrysler,Pacifica,2017,August 2022,10:25,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
Chrysler,Pacifica,2017,August 2022,10:25,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,0,0,1,0,0,0,0,1
FREIGHTLINER,CASCADIA,2021,July 2022,16:33,ALBUQUERQUE,NM ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,0,0,1,0,0,0,0,1
FREIGHTLINER,Cascadia,2021,July 2022,16:33,ALBUQUERQUE,NM ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,0,0,1,0,0,0,0,1
FREIGHTLINER,CASCADIA,2021,July 2022,16:33,ALBUQUERQUE,NM ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,0,0,1,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,09:04,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,09:04,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,June 2022,10:07,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Daylight,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,June 2022,07:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
FREIGHTLINER,Cascadia,2021,July 2022,16:33,ALBUQUERQUE,NM ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,0,0,1,0,0,0,0,1
Ford,Escape,2020,June 2022,13:30,Pittsburgh,PA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,14:48,Miami,FL ,Street,Wet,No Unusual Conditions,30.0,Daylight,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,June 2022,10:07,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Daylight,0,0,0,0,1,0,0,1
Jaguar,I-Pace,2021,June 2022,07:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,June 2022,10:45,San Mateo,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,00:57,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,15:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX 450h,2016,June 2022,15:15,Mountain View,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,13:30,Pittsburgh,PA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,14:48,Miami,FL ,Street,Wet,No Unusual Conditions,30.0,Daylight,0,0,0,0,1,0,0,1
Toyota,Highlander,2016,June 2022,14:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,July 2022,09:04,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,10:49,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,09:04,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,10:49,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,00:57,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,July 2022,15:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,June 2022,12:50,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,June 2022,12:50,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Ford,Fusion,2019,July 2021,09:26,Washington DC,DC ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,10:49,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,10:49,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,June 2022,,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,June 2022,,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,16:35,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,16:35,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,13:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,09:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,13:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,13:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,09:19,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,13:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,0,1
International,LT625,2021,April 2022,15:52,Tucson,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,May 2022,08:11,WDC,DC ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Hyundai,Ioniq 5,2022,May 2022,12:58,Las Vegas,NV ,Street,Dry,No Unusual Conditions,15.0,Daylight,1,0,0,0,0,0,0,1
Mercedes-Benz,S350D,2022,May 2022,15:05,Commerce,CA ,Highway / Freeway,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Mercedes-Benz,S350D,2022,May 2022,15:05,Commerce,CA ,Highway / Freeway,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,May 2022,08:11,WDC,DC ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Hyundai,Kona EV,2021,May 2022,15:00,Irvine,CA ,Street,Dry,No Unusual Conditions,,Daylight,1,0,0,0,0,0,0,1
Navya,,9999,May 2022,12:30,Dunedin,FL ,Intersection,Dry,Traffic Incident,25.0,Daylight,1,0,0,0,0,0,0,1
Lexus,RX450H,2020,May 2022,16:11,Arlington,TX ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2022,June 2022,23:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,May 2022,13:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2022,June 2022,23:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,01:54,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,01:54,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Ford,Escape,2020,June 2022,16:35,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Ford,Escape,2020,June 2022,16:35,Austin,TX ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,February 2022,00:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,May 2022,04:37,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,February 2022,00:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,May 2022,04:37,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,May 2022,02:30,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,May 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,01:43,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,01:43,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-PACE,2021,May 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2022,June 2022,23:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2022,June 2022,23:00,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,01:54,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Cruise,AV,2020,June 2022,01:54,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,1
Toyota,Highlander,2016,June 2022,13:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,May 2022,01:43,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,May 2022,02:30,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,May 2022,01:43,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-PACE,2021,May 2022,01:16,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Peterbilt,579 Epiq,2022,May 2022,15:11,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,1,1
Peterbilt,579 Epiq,2022,May 2022,15:11,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,06:37,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,23:30,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,08:14,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Toyota,Highlander,2016,April 2022,05:55,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
,,9999,,,,,,,,,,0,0,0,0,0,0,0,1
Hyundai,Kona EV,2020,April 2022,09:00,Miliptas,CA ,Parking Lot,Wet,No Unusual Conditions,,Daylight,0,0,1,0,1,0,0,1
INTERNATIONAL,LT 625,2021,April 2022,15:52,Tucson,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,April 2022,00:13,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,03:35,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,1,0
Cruise,AV,2020,April 2022,00:43,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,April 2022,01:55,San Francisco,CA ,Intersection,Dry,Work Zone,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
International,LT,2022,November 2021,19:57,Maxatawny Township,PA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,0,0,0,0,0,0,1,1
Cruise,AV,2020,April 2022,03:35,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2022,April 2022,00:13,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,April 2022,01:55,San Francisco,CA ,Intersection,Dry,Work Zone,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Cruise,AV,2020,April 2022,00:43,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,0
Peterbilt,579 Epiq,2022,May 2022,15:11,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,1,1
Peterbilt,579 Epiq,2022,May 2022,15:11,Ennis,TX ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,1,0,0,0,0,0,1,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,16:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,16:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,02:31,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Cruise,AV,2020,April 2022,23:21,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,16:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,12:26,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,14:53,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,16:36,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Cruise,AV,2020,March 2022,12:26,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,1,1
Jaguar,I-Pace,2021,April 2022,02:31,San Francisco,CA ,Parking Lot,Dry,No Unusual Conditions,25.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,18:29,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,March 2022,12:22,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,March 2022,18:14,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,March 2022,07:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,1,0,0,0,0,0,0,1
Jaguar,I-Pace,2021,April 2022,19:55,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,1,0,0,0,0,0,0,1
